RN,CC AB,STD AB,F1,M,B1,B2,B3,Mo,Bi,Ti,BiC A,STD A,BiC B,STD B,inA,OutA,inB,OutB,Mean Connectivity,Order,BiSt,MoSt,B:M,inTS,InABR,BCABR
RN066,-0.4468345247295806,0.0023401624701031,0.6517537096403306,0.5663594013281792,0.20943952802359883,0.04804045512010114,0.7425200168563001,10089,2373,147858,0.3829629839491548,0.0015705937200716,0.4380914887849723,0.0028261366383932,5,3,2,4,E:4N,20N,0.08001932056029624,0.9199806794397037,0.36979968467449925,7,1.3219280948873624,-0.19402723401775013
RN067,-0.5833639681577911,0.0052414518585653,0.7120525105650538,0.7270246564662314,0.33117163856463466,0.01599654128837008,0.6528318201469953,10261,2313,155702,0.5103353017022347,0.0043973448472278,0.4288756530028625,0.0063937638719316,2,7,4,6,E:4N,20N,0.09311937758327254,0.9068806224167274,0.4555163784600156,6,-1.0,0.2508860240840784
RN068,-0.6049185071882615,0.0053830144777251,0.7516401855975798,0.8003582089552239,0.4180929095354523,0.018162766329025498,0.5637443241355222,8375,2863,166597,0.396448449073098,0.0050639299609532,0.4820054219061542,0.0049988808966856,5,4,4,5,E:4N,20N,0.15151898734177216,0.8484810126582278,0.5223822344262886,9,0.32192809488736235,-0.2819160930918803
RN069,-0.7158687396521621,0.0017638515980924,0.8162241194363217,0.8319214737125185,0.49938385705483673,0.005237215033887862,0.4953789279112754,7437,3246,136106,0.4701931777769705,0.0030926227545084,0.449221317717032,0.0049139972861607,3,4,5,3,E:4N,20N,0.20760758196721313,0.7923924180327869,0.600277637775468,8,-0.7369655941662062,0.0658272142994879
RN070,-0.4669442216177543,0.0125849601184958,0.6612277193179199,0.6532586558044806,0.27848639455782315,0.03273809523809524,0.6887755102040817,9820,2352,160509,0.2659619395481729,0.0070029803081357,0.4564445667424912,0.0039751871087147,7,6,2,3,E:4N,20N,0.09264497878359264,0.9073550212164073,0.42630341302538166,9,1.8073549220576042,-0.7792198578567594
RN071,-0.4131530869675731,0.0069429400562025,0.6528230395199669,0.7033782241497375,0.25597269624573377,0.050853242320819114,0.6931740614334471,8762,2930,154656,0.335372035176891,0.0072543108567308,0.3955074072278224,0.0061662122388875,6,5,3,3,E:4N,20N,0.10849124837263127,0.8915087516273688,0.36391899472742484,9,1.0,-0.23794231880584316
RN072,-0.7186475201087341,0.0063882025393191,0.7900842505184089,0.8443063012150325,0.5500380035469977,0.002280212819863187,0.4476817836331391,10617,3947,137922,0.4331362853433504,0.0039098767279247,0.4572697444900285,0.0086112827209663,5,4,4,3,E:4N,20N,0.19497081275258196,0.805029187247418,0.6514673676548945,9,0.32192809488736235,-0.07822442848977075
RN073,-0.5794534169629519,0.0097885024359333,0.7172353950421698,0.7821441506700471,0.36990595611285265,0.014977359804946012,0.6151166840822013,11044,2871,152123,0.3933196261564811,0.0055318489689324,0.4738837568085619,0.0031465233867801,4,6,4,4,E:4N,20N,0.10948453608247423,0.8905154639175258,0.4729383398136542,8,0.0,-0.2688310341801171
RN074,-0.4639669391397871,0.0033650689190844,0.6503018003954626,0.5590627655699891,0.2288712422007941,0.08026091888825865,0.6908678389109473,8237,7052,115308,0.4132947981284268,0.0055235827887173,0.4420918713898804,0.0008453671882969,5,2,2,7,E:4N,20N,0.2595272551857212,0.7404727448142788,0.4093838049962955,7,1.3219280948873624,-0.09717500256962361
RN075,-0.487038201585213,0.0047339139334435,0.6864923990134741,0.7575066167746646,0.3399168399168399,0.028413028413028413,0.6316701316701316,10957,2886,143534,0.3482475276033005,0.0052537331758058,0.3544947267394207,0.0091945015193017,5,3,6,6,E:4N,20N,0.10569981683008296,0.894300183169917,0.44873118252636324,11,-0.2630344058337938,-0.02565105652500932
RN076,-0.6506081828550881,0.0055898599469189,0.7613238642155696,0.8111380145278451,0.41551724137931034,0.009913793103448277,0.5745689655172413,9912,2320,147145,0.4918087616000099,0.0016201605262247,0.3745579842249591,0.0054850833237442,3,5,5,3,E:4N,20N,0.10706352732119058,0.8929364726788094,0.5122645393721049,8,-0.7369655941662062,0.3929083614854364
RN077,-0.4866257791216857,0.0062917953231269,0.682979771461359,0.7659596808063839,0.4329657573998839,0.027858386535113175,0.539175856065003,9524,1723,184739,0.3964760751402639,0.0066704764674423,0.3460723689046312,0.0021703244390099,5,3,7,5,E:4N,20N,0.09277453053102848,0.9072254694689715,0.5652592012990396,12,-0.4854268271702417,0.19616005239765355
RN078,-0.2578690700278283,0.0029184571857439,0.6030145757521526,0.5771492579109493,0.25199847735059,0.03654358583936049,0.7114579368100495,10713,2627,150867,0.3922797204075379,0.0049078809552832,0.386662081251085,0.0045812874493291,6,4,4,4,E:4N,20N,0.09671292914536157,0.9032870708546384,0.43662618273602954,10,0.5849625007211562,0.020809463939031204
RN079,-0.1909235927930192,0.0076090254514773,0.5340508443124884,0.4510311846169174,0.14756671899529042,0.12755102040816327,0.7248822605965463,10037,2548,156281,0.3659590879614933,0.0025365080750223,0.5368274326939955,0.0104259078665251,3,4,4,5,E:4N,20N,0.07668774219865389,0.9233122578013461,0.3271763107037177,7,-0.4150374992788438,-0.5527760244790116
RN080,-0.6379887526277198,0.008323372741691,0.7544258421931647,0.8208189089172735,0.43379446640316205,0.012598814229249012,0.553606719367589,8377,4048,122745,0.4372625800717689,0.0024999288744756,0.4421291361891717,0.0049027164681478,7,6,6,3,E:4N,20N,0.20342910101946246,0.7965708989805376,0.528489855302398,13,0.22239242133644802,-0.015967919462903418
RN081,-0.6640241528380286,0.0053957318766443,0.7564082175541066,0.8218423283413394,0.3889943074003795,0.010436432637571158,0.6005692599620494,7078,3162,138338,0.4514598030733119,0.0070072431394381,0.47152684792853,0.0038378484032137,4,3,5,5,E:4N,20N,0.17454235845040442,0.8254576415495956,0.4733198741240993,9,-0.3219280948873623,-0.06274237858905643
RN082,-0.7435474677551496,0.0025278865106946,0.8408367573447801,0.9039660763282614,0.6569691706469822,0.0017368649587494573,0.34129396439426835,8018,4606,136049,0.5262704236007104,0.0025063271816365,0.556058193657534,0.0059936486511136,4,3,3,4,E:4N,20N,0.29452988125365,0.70547011874635,0.7267630808840374,7,0.41503749927884376,-0.07943155686606916
RN083,-0.5112254234659616,0.0062507096903265,0.6967635055961857,0.7756132756132756,0.42735683920980244,0.01900475118779695,0.5536384096024006,12474,3999,123745,0.4146799039764476,0.0030502862406934,0.4300240784828762,0.0044340948726826,6,6,3,7,E:4N,20N,0.15012297962052004,0.84987702037948,0.5509921666463127,9,1.0,-0.05241930965951508
RN084,-0.1800505230407073,0.0014010320818651,0.5636547873143177,0.3583698613908305,0.10091743119266056,0.15431663138085155,0.7447659374264879,8441,4251,139149,0.4129897733752013,0.0033801811654059,0.3665995668627935,0.0029100685479705,6,2,6,3,E:4N,20N,0.12420382165605096,0.8757961783439491,0.28160133444537117,12,0.0,0.17190097613614205
RN085,-0.8499019819854184,0.0038457795012277,0.8690256176963976,0.8917010005885815,0.70875,0.0,0.29125,10194,3200,140684,0.419888026286565,0.0103918208031183,0.829878031341558,0.0047407595676108,4,5,1,3,E:4N,20N,0.19968304278922344,0.8003169572107766,0.7948292079207921,5,2.0,-0.9828946683423334
RN086,-0.6460534616804576,0.0029690629419904,0.7586580712303422,0.8320669529787469,0.5243386243386243,0.008994708994708995,0.4666666666666667,9081,3780,138368,0.4675988571280885,0.0004757301969723,0.3950769314381956,0.0016564911067446,5,3,4,5,E:4N,20N,0.20780037743761795,0.7921996225623821,0.6301639819506415,9,0.32192809488736235,0.2431377940019497
RN087,-0.702089016924095,0.0021915021121724,0.784994212911833,0.8377775623000097,0.5583767361111112,0.010850694444444444,0.4307725694444444,10313,4608,113183,0.4240708726137627,0.0010181293825579,0.5444851031698638,0.003482502343232,3,4,2,3,E:4N,20N,0.22946579862659414,0.7705342013734059,0.666497601795589,5,0.5849625007211562,-0.3605871835319497
RN088,-0.5714474507306178,0.0025234180048618,0.7145544181994575,0.6656421093074633,0.2463917525773196,0.038831615120274915,0.7147766323024055,10411,2910,151521,0.4117171039615767,0.0060862960330943,0.3938531783579843,0.0045937429687956,4,7,4,3,E:4N,20N,0.09376225970969007,0.9062377402903099,0.3701564987131998,8,0.0,0.06399546559562021
RN089,0.0496148601363286,0.0102383851444688,0.4779269088730518,0.43287010451360974,0.09375,0.171875,0.734375,8707,4736,111833,0.4203661444315221,0.006306280403896,0.3809051172253681,0.0041729591153996,6,4,5,4,E:4N,20N,0.10538808450035604,0.8946119154996439,0.21657767312284426,11,0.2630344058337938,0.14221481204427722
RN090,-0.6887882087555544,0.0038092361650123,0.7849384211588936,0.8614638322157226,0.4737124463519313,0.012339055793991416,0.5139484978540773,14018,3728,99060,0.6405328384251249,0.0067107784254232,0.4380780495019963,0.0015573078881014,4,7,5,2,E:4N,20N,0.12758271926022252,0.8724172807397775,0.5498924373104814,9,-0.3219280948873623,0.5480846073536796
RN091,-0.596374435093774,0.0080397195106615,0.7313713914193688,0.8343596920923723,0.4112056028014007,0.010005002501250625,0.5787893946973487,14290,1999,133813,0.3982604471722116,0.002336816503354,0.4330722507544649,0.0061500704129116,4,4,5,3,E:4N,20N,0.06449588073754413,0.9355041192624559,0.49283972691705247,9,-0.3219280948873623,-0.1208955271739147
RN092,-0.8750886616255308,0.0003427765413986,0.8492343384377438,0.9472472841097404,0.717391304347826,0.0,0.2826086956521739,10862,2300,150001,0.8312853229734095,0.0015254958069147,0.4358643880038069,0.0024987352756403,1,4,6,5,E:4N,20N,0.13820252952508585,0.8617974704749142,0.757343215844697,7,-2.584962500721156,0.9314644056831942
RN093,-0.5578860367222237,0.0038266172011298,0.6937888891643322,0.734809613826627,0.2940674349125053,0.02176696542893726,0.6841655996585574,7406,2343,161356,0.3730093926193216,0.0025785296155359,0.3660364932445219,0.0006129850632162,9,4,4,6,E:4N,20N,0.1123797096721579,0.8876202903278421,0.4001954103201056,13,1.1699250014423124,0.027224468903392803
RN094,-0.3206117157670019,0.005627233560401,0.617454054722268,0.5993192648059905,0.20041753653444677,0.050626304801670144,0.7489561586638831,7345,1916,194144,0.3497824291099682,0.0022288826377041,0.3734743677384467,0.0057019539046073,4,5,5,5,E:4N,20N,0.08023401587964897,0.919765984120351,0.33440863376772184,9,-0.3219280948873623,-0.0945514124176634
RN095,-0.2129198014722504,0.0090329013311305,0.5780398798060712,0.6026528258362168,0.21269095182138661,0.048472385428907167,0.7388366627497063,10404,3404,133451,0.3647992519844032,0.0133657764621731,0.364467937106197,0.0119928120957697,7,4,4,6,E:4N,20N,0.10351730054332285,0.8964826994566771,0.35292450761558314,11,0.8073549220576041,0.0013108675991367997
RN096,-0.0275163255185314,0.0183881745868259,0.5036163993404287,0.3447821503865074,0.08862786972770956,0.1179925253603844,0.7933796049119061,11384,1873,160104,0.3866942950059193,0.0052170727523809,0.4202649875336666,0.0043878885914766,7,5,4,5,E:4N,20N,0.04057687606942068,0.9594231239305793,0.25705469273382053,11,0.8073549220576041,-0.12010578976908905
RN097,-0.5323680850021905,0.0056911795552826,0.7229919405958526,0.7352612773559625,0.287673672960456,0.05646597791236195,0.655860349127182,8956,5614,110430,0.3814954167020922,0.0062341562218597,0.5500879530826897,0.0042580307764174,5,4,5,3,E:4N,20N,0.19695121951219513,0.8030487804878049,0.391253669709012,10,0.0,-0.5279965837506195
RN098,-0.340680318250179,0.005239713068767,0.6419567631114885,0.6292069632495164,0.2737535277516463,0.031044214487300093,0.6952022577610536,10340,2126,168421,0.4332564293250838,0.0070049218022024,0.3685351731448956,0.0063443114951691,3,3,5,3,E:4N,20N,0.08211060948081264,0.9178893905191874,0.4350770791503263,8,-0.7369655941662062,0.23341884118625159
RN099,-0.5298434835019216,0.0030640848256139,0.7164406950952911,0.7510094212651414,0.3918918918918919,0.015015015015015015,0.5930930930930931,9659,1332,188003,0.4182972094724144,0.0025831560278614,0.3672711519367647,0.0057913004937124,6,3,4,5,E:4N,20N,0.06712962962962964,0.9328703703703703,0.5218202073040782,10,0.5849625007211562,0.18768279247538114
RN100,-0.6121751940278569,0.0038034058468157,0.7289715374335353,0.8261319534282018,0.4119810825013137,0.011560693641618497,0.5764582238570678,7730,1903,175845,0.3865780729362209,0.0062003861680418,0.3838766936947667,0.0052502284673619,5,5,5,5,E:4N,20N,0.10934449093444909,0.8906555090655509,0.49868677853666693,10,0.0,0.010116836379016433
RN001,0.2201229023369507,0.0114980836342992,0.4066718220847444,0.28667953667953666,0.040154192097654993,0.25923546418246063,0.7006103437198844,6216,3113,187505,0.3990456652706293,0.0009812056904674,0.3889642465242011,0.0058758150702563,5,6,9,8,E:6N,20N,0.06554798112218144,0.9344520188778186,0.14006647479182013,14,-0.84799690655495,0.03691630322247795
RN002,-0.4441086471302948,0.0021890753333983,0.664223731421135,0.696422544718191,0.2877640494220805,0.02630530091669988,0.6859306496612196,5926,2509,189799,0.4158034620991024,0.0021214989525659,0.4110993383668007,0.0016152963682611,5,5,5,6,E:6N,20N,0.14889667972777892,0.8511033202722211,0.41320323646117013,10,0.0,0.01641472054425385
RN003,-0.3189539474450192,0.0095611379166552,0.589963495623873,0.5095482068001863,0.17217787913340935,0.1168757126567845,0.7109464082098061,8588,3508,159159,0.376125075583037,0.0036387679537092,0.3586421751835822,0.0044822897565734,8,6,9,4,E:6N,20N,0.121285140562249,0.878714859437751,0.33790302239436004,17,-0.16992500144231246,0.06866733692212519
RN004,-0.7334575260104607,0.0057287220250891,0.8256480012090984,0.8359677900387712,0.5193948797517456,0.01047323506594259,0.47013188518231186,3353,2578,198495,0.4617160818674369,0.006968756937173,0.5105160962243205,0.0048427711310802,11,7,12,6,E:6N,20N,0.3232737807822308,0.6767262192177692,0.6213096795603293,23,-0.12553088208385899,-0.14495046575430182
RN005,-0.2892586027091068,0.0131439196882587,0.6100902643455834,0.5780794113916021,0.22231508566652738,0.05641454241537819,0.7212703719180944,7883,2393,179916,0.3210788548342486,0.0074864246652588,0.3441473406250611,0.0083176839241896,8,8,7,7,E:6N,20N,0.10453920220082531,0.8954607977991746,0.3845753391067008,15,0.19264507794239583,-0.10009870448513156
RN006,-0.1888818342790063,0.0037237147777387,0.5601586973338541,0.45280602033464096,0.11966090642321486,0.11803064884251711,0.7623084447342681,12491,3067,130563,0.3405496672326065,0.0054165547157918,0.384481992713911,0.0066099511452092,6,6,8,2,E:6N,20N,0.060933089822347665,0.9390669101776523,0.26426527265423916,14,-0.4150374992788438,-0.17505080842621398
RN007,-0.6194772202278251,0.0060924885750543,0.729568485076568,0.8183240223463687,0.4342523860021209,0.016436903499469777,0.5493107104984093,8950,1886,180689,0.3832276493753201,0.0004960339102439,0.3779390524026566,0.006223078905806,8,6,5,6,E:6N,20N,0.10057718285644111,0.8994228171435589,0.530660684696748,13,0.6780719051126377,0.020048053568093912
RN008,-0.5569577692329705,0.0020807165537885,0.688942026404823,0.7229083050324174,0.2336869173899068,0.04018000642880103,0.7261330761812922,6478,3111,157244,0.4438729758247575,0.0065969154914049,0.3944055889544394,0.0084277018494418,8,6,9,5,E:6N,20N,0.13438077634011092,0.8656192236598891,0.32325941722225415,17,-0.16992500144231246,0.17046688051915693
RN009,-0.6930472564552641,0.0025442131340771,0.7781666578150725,0.8375199362041468,0.5117694805194806,0.00974025974025974,0.4784902597402597,5016,2464,188290,0.4148377749977793,0.0023595440416056,0.3958579745964641,0.0034231259067591,5,4,5,4,E:6N,20N,0.23086781398755035,0.7691321860124497,0.6110534906654879,10,0.0,0.06756435658450667
RN010,-0.6430301811201098,0.0091960083152369,0.7652630280984603,0.8233830845771144,0.44385026737967914,0.01918842403271469,0.5369613085876062,11256,3179,129758,0.4299882677531553,0.0049746962480474,0.5107477738982602,0.0044008096049132,5,7,8,8,E:6N,20N,0.13212847644910572,0.8678715235508943,0.5390568202013022,13,-0.6780719051126377,-0.24831371460383675
RN011,-0.5188453104230949,0.0088489221927983,0.6872350336385668,0.5606387023190977,0.21997052321296978,0.026529108327192335,0.7535003684598379,7891,2714,169597,0.4774586056523629,0.007910765009008,0.4016749242284775,0.0054613997326513,4,5,5,6,E:6N,20N,0.11890061740689106,0.8810993825931089,0.39235700693344133,9,-0.3219280948873623,0.24934726128384535
RN012,-0.255559031619411,0.0081290981438551,0.6058800378801855,0.5502749964744041,0.2224,0.108,0.6696,7091,3750,162618,0.5604079138279617,0.0017163569305816,0.3578843030040148,0.0029883971514026,7,8,5,5,E:6N,20N,0.17609797297297297,0.823902027027027,0.4041615581752947,12,0.48542682717024166,0.6469840612319785
RN013,-0.6499560110181241,0.0010363506140299,0.7418041439213439,0.8246164574616457,0.343505039193729,0.020436730123180293,0.6360582306830908,14340,3572,99471,0.4035031918109742,0.0001287325425789,0.4590993198131686,0.0037120282698251,5,7,6,8,E:6N,20N,0.0940085810603739,0.9059914189396261,0.4165634048235158,11,-0.2630344058337938,-0.18622620897504208
RN014,-0.6227471655681348,0.0042765110190817,0.7441332364732155,0.838126159554731,0.4149892933618844,0.017130620985010708,0.5678800856531049,6468,2335,185835,0.3912988008009091,0.0035091426139412,0.3923316709570059,0.0054673385689234,6,9,7,4,E:6N,20N,0.1516431924882629,0.8483568075117371,0.4951394114489334,13,-0.22239242133644802,-0.0038031127392373176
RN015,-0.5072305799943803,0.00754920121632,0.685596388592607,0.6527989821882951,0.22993899577663068,0.03894885030502112,0.7311121539183482,7860,2131,185634,0.3496941668286589,0.0028321805412182,0.3982151411216695,0.0027325876015505,8,4,11,5,E:6N,20N,0.08717310087173101,0.912826899128269,0.3522355304627397,19,-0.4594316186372972,-0.18745434596619617
RN016,-0.7612689263762852,0.0010795150181711,0.8345073939379697,0.8681492283388018,0.543451652386781,0.00897592819257446,0.44757241942064463,8229,2451,170207,0.4355863188411506,0.0050578572893539,0.4516524216968238,0.0013802832967332,4,7,6,7,E:6N,20N,0.15714959886739027,0.8428504011326097,0.6259887524483231,10,-0.5849625007211563,-0.052254302605562894
RN017,-0.5608425195865877,0.0098543166178066,0.707304183017653,0.7785959744722631,0.3791134989926125,0.020147750167897917,0.6007387508394896,8148,2978,164618,0.4404584708070673,0.0047601698908414,0.3812788470225918,0.0057011886423409,7,7,7,10,E:6N,20N,0.1510772112939917,0.8489227887060083,0.486919418315228,14,0.0,0.2081595052273343
RN018,-0.5966528733734985,0.0034057182862115,0.7366899609890264,0.7184765191667694,0.4179704962002682,0.017881090746535537,0.5641484130531963,8113,2237,178155,0.3807624478552786,0.0004302156040844,0.3713350337259114,0.0094294433036815,4,6,7,6,E:6N,20N,0.13823181549379066,0.8617681845062093,0.5817455199301383,11,-0.8073549220576042,0.03616976880159118
RN019,-0.606833054780202,0.0039128217612336,0.7365284804280854,0.7972453555413197,0.45534950071326674,0.017403708987161197,0.527246790299572,6244,3505,167817,0.4201409386698433,0.0050435730426827,0.3580521621111605,0.0023004017071328,10,8,7,7,E:6N,20N,0.24277456647398843,0.7572254335260116,0.5711535320316669,17,0.5145731728297582,0.23070359041399807
RN020,-0.4347193342922386,0.0042763855370976,0.6659184534380485,0.7729801324503311,0.2966396292004635,0.028968713789107765,0.6743916570104287,7550,1726,192013,0.3826356760486227,0.0085551723645632,0.3952961611143393,0.0048385277711179,6,4,7,7,E:6N,20N,0.08065532451165722,0.9193446754883428,0.38376100076482167,13,-0.22239242133644802,-0.046962551172453106
RN021,-0.5007534870081752,0.0090211128487416,0.7048648974607657,0.7854552049328981,0.41638225255972694,0.01901511457825451,0.5646026328620185,5514,2051,198997,0.4847375206420852,0.0027731880722785,0.3498439026962481,0.0031207983956316,3,6,6,7,E:6N,20N,0.16470588235294117,0.8352941176470589,0.5301158486756717,9,-1.0,0.47049240959203
RN022,-0.645918214796783,0.0032708345804155,0.7777732233437517,0.8575115207373272,0.6086427267194157,0.007303712720632989,0.3840535605599513,5425,3286,195170,0.4717741616051581,0.0080060180443565,0.4692822862852855,0.0031621863104684,7,7,10,4,E:6N,20N,0.30066145520144316,0.6993385447985568,0.7097779003552945,17,-0.5145731728297583,0.007640401544328028
RN023,-0.2608311422973785,0.0033602353055082,0.5704003545575418,0.45858053175126345,0.11271450858034321,0.08463338533541341,0.8026521060842434,9102,2564,169225,0.3753192919618079,0.0050045709727894,0.3385675619497643,0.0035511831683292,5,7,6,6,E:6N,20N,0.06475464933900964,0.9352453506609903,0.24578999930481166,11,-0.2630344058337938,0.14867469306831854
RN024,-0.5838649668921817,0.0033902460262151,0.72779584220085,0.8612028132625233,0.5458937198067633,0.010170353419781338,0.4439359267734554,6967,3933,160229,0.4113232880782487,0.0046686740216803,0.3491022229280394,0.0020000761199503,7,7,9,6,E:6N,20N,0.26353258868295076,0.7364674113170492,0.6338735909822866,16,-0.36257007938470825,0.2366232125122523
RN025,-0.5325241766190426,0.0098409199942906,0.7090110118699378,0.8293085917641078,0.3205839416058394,0.03445255474452555,0.6449635036496351,7868,3425,153834,0.4989772105370369,0.0064507487623748,0.3836082128741965,0.0008995126219453,6,6,5,7,E:6N,20N,0.14403778040141677,0.8559622195985832,0.386567732192298,11,0.2630344058337938,0.37934031767155196
RN026,-0.1491980029234245,0.0183309448173528,0.5358490247546062,0.3235551663747811,0.07728389546571365,0.08979227161045343,0.8329238329238329,9136,4477,118483,0.4317424870239351,0.0087636500846378,0.4536562214142854,0.0031080571244007,6,6,4,9,E:6N,20N,0.10478497880072683,0.8952150211992732,0.2388584807086468,10,0.5849625007211562,-0.07142837103214895
RN027,-0.593822091969248,0.0087714499339098,0.7404882803974917,0.7430822796408283,0.4695501730103806,0.008996539792387544,0.5214532871972318,10914,2890,137462,0.4172652961922138,0.0031128219487745,0.3975881662568692,0.0028921074970899,6,8,6,3,E:6N,20N,0.14334002323861836,0.8566599767613816,0.6318952636541669,12,0.0,0.06969011973024691
RN028,-0.37706013726962,0.0073406529029948,0.6293579625187854,0.6534691279439847,0.22580645161290322,0.03304484657749803,0.7411487018095987,7855,1271,200954,0.2829405000537923,0.0049926334503912,0.3565919535981233,0.0041292243024418,6,6,8,4,E:6N,20N,0.0529520295202952,0.9470479704797048,0.3455502975685476,14,-0.4150374992788438,-0.3337754506715789
RN029,-0.4473152982647132,0.0046901379557394,0.6748204795557224,0.7549853372434018,0.38585858585858585,0.024915824915824916,0.5892255892255892,6820,2970,175746,0.3239255755763939,0.002665937639756,0.46887533956939,0.0035711021892281,7,6,4,5,E:6N,20N,0.18204924543288323,0.8179507545671167,0.511080900282687,11,0.8073549220576041,-0.5335420219550558
RN030,-0.7976056285025511,0.0034910185810408,0.8751809387512085,0.9431424495618504,0.7330097087378641,0.0010402219140083217,0.2659500693481276,4907,2884,183073,0.5030029488891433,0.0027391768444188,0.5810546939445107,0.002734817446501,3,10,4,9,E:6N,20N,0.3135568080688223,0.6864431919311776,0.7771993605826921,7,-0.4150374992788438,-0.20810711112987187
RN031,-0.5565354123274324,0.014328868073841,0.715260261407934,0.7585600216538098,0.33991333654309097,0.029369282619162253,0.6307173808377468,7389,2077,191884,0.4292120355319691,0.0050410446322928,0.3622694361006524,0.0061232556257841,6,5,5,6,E:6N,20N,0.11186816669307559,0.8881318333069245,0.44810341547134686,11,0.2630344058337938,0.24462743744103657
RN032,-0.6084982864321674,0.0081044373665462,0.713543539447744,0.7529894089511445,0.37719693555655703,0.019378098242451555,0.6034249662009914,8781,2219,161302,0.3175602175122499,0.0017074174053846,0.4196650401290713,0.0040212091112548,5,6,3,9,E:6N,20N,0.11236407571486105,0.8876359242851389,0.5009325909138124,8,0.7369655941662062,-0.40220809605506974
RN033,-0.5872694404025313,0.0070545779825554,0.7110579883851059,0.7463775562634878,0.3416382252559727,0.024232081911262797,0.6341296928327645,9731,2930,151013,0.374699756443771,0.013512495471907,0.4266029648321472,0.0020271433903131,5,5,5,9,E:6N,20N,0.12112778315585673,0.8788722168441433,0.4577284276422787,10,0.0,-0.18715895233595137
RN034,-0.5419359719232529,0.0085443885826544,0.6777534424507901,0.6503949242522336,0.28169663439372983,0.03342554172429691,0.6848778238819733,7723,4338,144737,0.3971074543313144,0.0013120004889803,0.3930484282480915,0.0035701255415504,11,6,7,7,E:6N,20N,0.1956765412329864,0.8043234587670136,0.43311628656634993,18,0.6520766965796931,0.014822362121777828
RN035,-0.5339301316221349,0.0101717458111917,0.6928771519790659,0.6929931640625,0.2569148936170213,0.028191489361702127,0.7148936170212766,8192,1880,178847,0.4289406783282301,0.0044914600393887,0.3751967650603137,0.0033942424723804,3,3,9,6,E:6N,20N,0.07840909090909091,0.9215909090909091,0.37073221921977073,12,-1.5849625007211563,0.19313075055122092
RN036,-0.1446060495832512,0.0079309703713173,0.5243535581016883,0.4884630953987316,0.10435497124075596,0.12448644207066557,0.7711585866885785,7411,2434,182499,0.3533387766780239,0.0025408592947799,0.4009003721109372,0.0047494854661392,8,7,8,6,E:6N,20N,0.06556530717604543,0.9344346928239545,0.21363941764233216,16,0.0,-0.18219167208192918
RN037,-0.5161467371430285,0.0048316110294498,0.7183208192256431,0.8127978906804584,0.3769875686614628,0.026886383347788378,0.5961260479907488,9861,3459,120797,0.5340779494184397,0.0031699302014278,0.3686611448613118,0.0020901734070084,4,8,6,8,E:6N,20N,0.13992917695031656,0.8600708230496834,0.46381464935379724,10,-0.5849625007211563,0.5347549494058381
RN038,-0.6564029326825566,0.0033507465799216,0.7111075116420328,0.7457974579745797,0.39790575916230364,0.029842931937172777,0.5722513089005236,12195,3820,123475,0.6715223098830324,0.007150480519653,0.4162932366998959,0.003620586298858,4,9,3,6,E:6N,20N,0.14319359397079603,0.856806406029204,0.5335305918619343,7,0.41503749927884376,0.6898352109345461
RN039,-0.6435280281081751,0.0054820103260874,0.769351833199033,0.8383009752985142,0.5199816260909509,0.008268259072117593,0.4717501148369316,10971,2177,158848,0.4345048236878883,0.0037154465068377,0.4383494246006061,0.0028999354179588,7,6,3,5,E:6N,20N,0.10959434601607125,0.8904056539839288,0.6202803544464306,10,1.222392421336448,-0.012709160897430039
RN040,-0.427273134624489,0.0094558403477081,0.6468187261087828,0.5610222768894355,0.21091972700682482,0.06337341566460838,0.7257068573285668,7317,3077,173704,0.392139487246787,0.0096763498688781,0.3993025792198559,0.0036121802332465,7,8,10,6,E:6N,20N,0.13651661758519143,0.8634833824148086,0.375956063948584,17,-0.5145731728297583,-0.026115466671446902
RN041,-0.5408293704824606,0.0036380200193182,0.6935193904631453,0.7705862029252563,0.18586489652479501,0.009371339320577899,0.8047637641546271,8683,2561,140172,0.8066888537420894,0.002067184524537,0.426111294315816,0.0034321895778159,3,7,7,5,E:6N,20N,0.06641551555741593,0.933584484442584,0.24119935682630325,10,-1.222392421336448,0.9207820304727286
RN042,-0.1685903288551097,0.004811842602911,0.5586795295985071,0.6565325849703773,0.336734693877551,0.052614795918367346,0.6106505102040817,6414,3136,186479,0.4066372561613234,0.0017012263730297,0.2613876329428017,0.0074625592613563,5,4,7,7,E:6N,20N,0.20049363964306058,0.7995063603569394,0.5128986764499198,12,-0.4854268271702417,0.637551516771757
RN043,-0.7587712234297218,0.0057950472101484,0.8539406843596493,0.8976149690341283,0.7084217975937721,0.0017692852087756545,0.2898089171974522,7589,2826,178941,0.5844022984172548,0.0055816839264088,0.4256143503165893,0.0074445383165604,4,5,6,6,E:6N,20N,0.22713864306784662,0.7728613569321534,0.7892268088577711,10,-0.5849625007211563,0.457415057588108
RN044,-0.7384614083873609,0.0009785650825665,0.8220804563967109,0.849696739954511,0.46748193440800445,0.007782101167315175,0.5247359644246804,5276,1799,194217,0.4765008632989524,0.001759709032665,0.5027847529960668,0.0012113289841884,4,7,5,5,E:6N,20N,0.15796393688955673,0.8420360631104433,0.5501750358993155,9,-0.3219280948873623,-0.07746207259728484
